Id	X	Y	Rugositas
24313	745485.10120	9881380.79960	1.00174
24314	745511.10120	9881380.79960	1.00092
24315	745537.10120	9881380.79960	1.00065
24316	745563.10120	9881380.79960	1.00012
24317	745589.10120	9881380.79960	1.00088
24318	745615.10120	9881380.79960	1.00091
24319	745641.10120	9881380.79960	1.00017
24320	745667.10120	9881380.79960	1.00008
24321	745693.10120	9881380.79960	1.00009
24322	745719.10120	9881380.79960	1.00024
24323	745745.10120	9881380.79960	1.00016
24324	745771.10120	9881380.79960	1.00005
24325	745797.10120	9881380.79960	1.00003
24326	745823.10120	9881380.79960	1.00002
24327	745849.10120	9881380.79960	1.00003
24328	745875.10120	9881380.79960	1.00011
24329	745901.10120	9881380.79960	1.00025
24330	745927.10120	9881380.79960	1.00024
24331	745953.10120	9881380.79960	1.00023
24332	745979.10120	9881380.79960	1.00040
24333	746005.10120	9881380.79960	1.00021
24334	746031.10120	9881380.79960	1.00059
24335	746057.10120	9881380.79960	1.00086
24336	746083.10120	9881380.79960	1.00072
24337	746109.10120	9881380.79960	1.00102
24338	746135.10120	9881380.79960	1.00055
24339	746161.10120	9881380.79960	1.00038
24340	746187.10120	9881380.79960	1.00019
24341	746213.10120	9881380.79960	1.00011
24342	746239.10120	9881380.79960	1.00009
24343	746265.10120	9881380.79960	1.00009
24344	746291.10120	9881380.79960	1.00007
24345	746317.10120	9881380.79960	1.00006
24346	746343.10120	9881380.79960	1.00001
24347	746369.10120	9881380.79960	1.00001
24348	746395.10120	9881380.79960	1.00001
24349	746421.10120	9881380.79960	1.00006
24350	746447.10120	9881380.79960	1.00003
24351	746473.10120	9881380.79960	1.00002
24352	746499.10120	9881380.79960	1.00002
24353	746525.10120	9881380.79960	1.00004
24354	746551.10120	9881380.79960	1.00002
24355	746577.10120	9881380.79960	1.00002
24356	746603.10120	9881380.79960	1.00002
24357	746629.10120	9881380.79960	1.00002
24358	746655.10120	9881380.79960	1.00002
24359	746681.10120	9881380.79960	1.00004
24360	746707.10120	9881380.79960	1.00002
24361	746733.10120	9881380.79960	1.00004
24362	746759.10120	9881380.79960	1.00004
24363	746785.10120	9881380.79960	1.00010
24364	746811.10120	9881380.79960	1.00015
24365	746837.10120	9881380.79960	1.00015
24366	746863.10120	9881380.79960	1.00004
24367	746889.10120	9881380.79960	1.00005
24368	746915.10120	9881380.79960	1.00008
24369	746941.10120	9881380.79960	1.00076
24370	746967.10120	9881380.79960	1.00020
24371	746993.10120	9881380.79960	1.00031
24372	747019.10120	9881380.79960	1.00010
24373	747045.10120	9881380.79960	1.00014
24374	747071.10120	9881380.79960	1.00010
24375	747097.10120	9881380.79960	1.00009
24376	747123.10120	9881380.79960	1.00009
24377	747149.10120	9881380.79960	1.00032
24378	747175.10120	9881380.79960	1.00019
24379	747201.10120	9881380.79960	1.00015
24380	747227.10120	9881380.79960	1.00080
24381	747253.10120	9881380.79960	1.00117
24382	747279.10120	9881380.79960	1.00098
24383	747305.10120	9881380.79960	1.00142
24384	747331.10120	9881380.79960	1.00262
24385	747357.10120	9881380.79960	1.00059
24386	747383.10120	9881380.79960	1.00032
24387	747409.10120	9881380.79960	1.00095
24388	747435.10120	9881380.79960	1.00014
24389	747461.10120	9881380.79960	1.00004
24390	747487.10120	9881380.79960	1.00017
24391	747513.10120	9881380.79960	1.00037
24392	747539.10120	9881380.79960	1.00050
24393	747565.10120	9881380.79960	1.00074
24394	747591.10120	9881380.79960	1.00042
24395	747617.10120	9881380.79960	1.00051
24396	747643.10120	9881380.79960	1.00006
24397	747669.10120	9881380.79960	1.00001
24398	747695.10120	9881380.79960	1.00008
24399	747721.10120	9881380.79960	1.00007
24400	747747.10120	9881380.79960	1.00005
24401	747773.10120	9881380.79960	1.00005
24402	747799.10120	9881380.79960	1.00003
24403	747825.10120	9881380.79960	1.00009
24404	747851.10120	9881380.79960	1.00011
24405	747877.10120	9881380.79960	1.00010
24406	747903.10120	9881380.79960	1.00003
24407	747929.10120	9881380.79960	1.00008
24408	747955.10120	9881380.79960	1.00008
24409	747981.10120	9881380.79960	1.00008
24410	748007.10120	9881380.79960	1.00010
24411	748033.10120	9881380.79960	1.00004
24412	748059.10120	9881380.79960	1.00004
24413	748085.10120	9881380.79960	1.00003
24414	748111.10120	9881380.79960	1.00004
24415	748137.10120	9881380.79960	1.00001
24416	748163.10120	9881380.79960	1.00001
24417	748189.10120	9881380.79960	1.00002
24418	748215.10120	9881380.79960	1.00002
24419	748241.10120	9881380.79960	1.00002
24420	748267.10120	9881380.79960	1.00007
24421	748293.10120	9881380.79960	1.00002
24422	748319.10120	9881380.79960	1.00002
24423	748345.10120	9881380.79960	1.00003
24424	748371.10120	9881380.79960	1.00014
24425	748397.10120	9881380.79960	1.00009
24426	748423.10120	9881380.79960	1.00063
24427	748449.10120	9881380.79960	1.00039
24428	748475.10120	9881380.79960	1.00041
24429	748501.10120	9881380.79960	1.00045
24430	748527.10120	9881380.79960	1.00021
24431	748553.10120	9881380.79960	1.00013
24432	748579.10120	9881380.79960	1.00006
24433	745121.10120	9881354.79960	1.00009
24434	745147.10120	9881354.79960	1.00005
24435	745173.10120	9881354.79960	1.00027
24436	745199.10120	9881354.79960	1.00032
24437	745225.10120	9881354.79960	1.00033
24438	745251.10120	9881354.79960	1.00029
24439	745277.10120	9881354.79960	1.00082
24440	745303.10120	9881354.79960	1.00244
24441	745329.10120	9881354.79960	1.00403
24442	745355.10120	9881354.79960	1.00449
24443	745381.10120	9881354.79960	1.00252
24444	745407.10120	9881354.79960	1.00059
24445	745433.10120	9881354.79960	1.00062
24446	745459.10120	9881354.79960	1.00062
24447	745485.10120	9881354.79960	1.00055
24448	745511.10120	9881354.79960	1.00055
24449	745537.10120	9881354.79960	1.00049
24450	745563.10120	9881354.79960	1.00040
24451	745589.10120	9881354.79960	1.00079
24452	745615.10120	9881354.79960	1.00098
24453	745641.10120	9881354.79960	1.00118
24454	745667.10120	9881354.79960	1.00087
24455	745693.10120	9881354.79960	1.00008
24456	745719.10120	9881354.79960	1.00013
24457	745745.10120	9881354.79960	1.00001
24458	745771.10120	9881354.79960	1.00000
24459	745797.10120	9881354.79960	1.00001
24460	745823.10120	9881354.79960	1.00000
24461	745849.10120	9881354.79960	1.00003
24462	745875.10120	9881354.79960	1.00002
24463	745901.10120	9881354.79960	1.00006
24464	745927.10120	9881354.79960	1.00015
24465	745953.10120	9881354.79960	1.00014
24466	745979.10120	9881354.79960	1.00030
24467	746005.10120	9881354.79960	1.00043
24468	746031.10120	9881354.79960	1.00143
24469	746057.10120	9881354.79960	1.00067
24470	746083.10120	9881354.79960	1.00100
24471	746109.10120	9881354.79960	1.00070
24472	746135.10120	9881354.79960	1.00089
24473	746161.10120	9881354.79960	1.00041
24474	746187.10120	9881354.79960	1.00010
24475	746213.10120	9881354.79960	1.00009
24476	746239.10120	9881354.79960	1.00007
24477	746265.10120	9881354.79960	1.00010
24478	746291.10120	9881354.79960	1.00011
24479	746317.10120	9881354.79960	1.00015
24480	746343.10120	9881354.79960	1.00022
24481	746369.10120	9881354.79960	1.00005
24482	746395.10120	9881354.79960	1.00002
24483	746421.10120	9881354.79960	1.00004
24484	746447.10120	9881354.79960	1.00001
24485	746473.10120	9881354.79960	1.00001
24486	746499.10120	9881354.79960	1.00003
24487	746525.10120	9881354.79960	1.00002
24488	746551.10120	9881354.79960	1.00002
24489	746577.10120	9881354.79960	1.00002
24490	746603.10120	9881354.79960	1.00001
24491	746629.10120	9881354.79960	1.00001
24492	746655.10120	9881354.79960	1.00004
24493	746681.10120	9881354.79960	1.00007
24494	746707.10120	9881354.79960	1.00019
24495	746733.10120	9881354.79960	1.00025
24496	746759.10120	9881354.79960	1.00018
24497	746785.10120	9881354.79960	1.00010
24498	746811.10120	9881354.79960	1.00014
24499	746837.10120	9881354.79960	1.00011
24500	746863.10120	9881354.79960	1.00016
24501	746889.10120	9881354.79960	1.00020
24502	746915.10120	9881354.79960	1.00031
24503	746941.10120	9881354.79960	1.00090
24504	746967.10120	9881354.79960	1.00024
24505	746993.10120	9881354.79960	1.00052
24506	747019.10120	9881354.79960	1.00033
24507	747045.10120	9881354.79960	1.00042
24508	747071.10120	9881354.79960	1.00039
24509	747097.10120	9881354.79960	1.00049
24510	747123.10120	9881354.79960	1.00044
24511	747149.10120	9881354.79960	1.00119
24512	747175.10120	9881354.79960	1.00127
24513	747201.10120	9881354.79960	1.00019
24514	747227.10120	9881354.79960	1.00023
24515	747253.10120	9881354.79960	1.00056
24516	747279.10120	9881354.79960	1.00049
24517	747305.10120	9881354.79960	1.00076
24518	747331.10120	9881354.79960	1.00120
24519	747357.10120	9881354.79960	1.00065
24520	747383.10120	9881354.79960	1.00032
24521	747409.10120	9881354.79960	1.00100
24522	747435.10120	9881354.79960	1.00069
24523	747461.10120	9881354.79960	1.00042
24524	747487.10120	9881354.79960	1.00020
24525	747513.10120	9881354.79960	1.00010
24526	747539.10120	9881354.79960	1.00034
24527	747565.10120	9881354.79960	1.00023
24528	747591.10120	9881354.79960	1.00010
24529	747617.10120	9881354.79960	1.00057
24530	747643.10120	9881354.79960	1.00009
24531	747669.10120	9881354.79960	1.00001
24532	747695.10120	9881354.79960	1.00005
24533	747721.10120	9881354.79960	1.00012
24534	747747.10120	9881354.79960	1.00008
24535	747773.10120	9881354.79960	1.00002
24536	747799.10120	9881354.79960	1.00002
24537	747825.10120	9881354.79960	1.00004
24538	747851.10120	9881354.79960	1.00006
24539	747877.10120	9881354.79960	1.00004
24540	747903.10120	9881354.79960	1.00002
24541	747929.10120	9881354.79960	1.00000
24542	747955.10120	9881354.79960	1.00000
24543	747981.10120	9881354.79960	1.00002
24544	748007.10120	9881354.79960	1.00011
24545	748033.10120	9881354.79960	1.00005
24546	748059.10120	9881354.79960	1.00004
24547	748085.10120	9881354.79960	1.00001
24548	748111.10120	9881354.79960	1.00007
24549	748137.10120	9881354.79960	1.00001
24550	748163.10120	9881354.79960	1.00002
24551	748189.10120	9881354.79960	1.00003
24552	748215.10120	9881354.79960	1.00003
24553	748241.10120	9881354.79960	1.00003
24554	748267.10120	9881354.79960	1.00014
24555	748293.10120	9881354.79960	1.00002
24556	748319.10120	9881354.79960	1.00001
24557	748345.10120	9881354.79960	1.00002
24558	748371.10120	9881354.79960	1.00015
24559	748397.10120	9881354.79960	1.00010
24560	748423.10120	9881354.79960	1.00048
24561	748449.10120	9881354.79960	1.00029
24562	748475.10120	9881354.79960	1.00155
24563	748501.10120	9881354.79960	1.00308
24564	748527.10120	9881354.79960	1.00094
24565	748553.10120	9881354.79960	1.00016
24566	748579.10120	9881354.79960	1.00003
24567	745147.10120	9881328.79960	1.00027
24568	745173.10120	9881328.79960	1.00048
24569	745199.10120	9881328.79960	1.00065
24570	745225.10120	9881328.79960	1.00133
24571	745251.10120	9881328.79960	1.00386
24572	745277.10120	9881328.79960	1.00544
24573	745303.10120	9881328.79960	1.00305
24574	745329.10120	9881328.79960	1.00144
24575	745355.10120	9881328.79960	1.00133
24576	745381.10120	9881328.79960	1.00225
24577	745407.10120	9881328.79960	1.00102
24578	745433.10120	9881328.79960	1.00145
24579	745459.10120	9881328.79960	1.00075
24580	745485.10120	9881328.79960	1.00034
24581	745511.10120	9881328.79960	1.00040
24582	745537.10120	9881328.79960	1.00042
24583	745563.10120	9881328.79960	1.00081
24584	745589.10120	9881328.79960	1.00052
24585	745615.10120	9881328.79960	1.00025
24586	745641.10120	9881328.79960	1.00055
24587	745667.10120	9881328.79960	1.00094
24588	745693.10120	9881328.79960	1.00035
24589	745719.10120	9881328.79960	1.00019
24590	745745.10120	9881328.79960	1.00002
24591	745771.10120	9881328.79960	1.00001
24592	745797.10120	9881328.79960	1.00001
24593	745823.10120	9881328.79960	1.00000
24594	745849.10120	9881328.79960	1.00001
24595	745875.10120	9881328.79960	1.00002
24596	745901.10120	9881328.79960	1.00002
24597	745927.10120	9881328.79960	1.00004
24598	745953.10120	9881328.79960	1.00008
24599	745979.10120	9881328.79960	1.00050
24600	746005.10120	9881328.79960	1.00064
24601	746031.10120	9881328.79960	1.00161
24602	746057.10120	9881328.79960	1.00079
24603	746083.10120	9881328.79960	1.00094
24604	746109.10120	9881328.79960	1.00050
24605	746135.10120	9881328.79960	1.00033
24606	746161.10120	9881328.79960	1.00036
24607	746187.10120	9881328.79960	1.00025
24608	746213.10120	9881328.79960	1.00020
24609	746239.10120	9881328.79960	1.00025
24610	746265.10120	9881328.79960	1.00031
24611	746291.10120	9881328.79960	1.00029
24612	746317.10120	9881328.79960	1.00021
24613	746343.10120	9881328.79960	1.00037
24614	746369.10120	9881328.79960	1.00019
24615	746395.10120	9881328.79960	1.00006
24616	746421.10120	9881328.79960	1.00005
24617	746447.10120	9881328.79960	1.00002
24618	746473.10120	9881328.79960	1.00001
24619	746499.10120	9881328.79960	1.00001
24620	746525.10120	9881328.79960	1.00001
24621	746551.10120	9881328.79960	1.00002
24622	746577.10120	9881328.79960	1.00002
24623	746603.10120	9881328.79960	1.00001
24624	746629.10120	9881328.79960	1.00001
24625	746655.10120	9881328.79960	1.00002
24626	746681.10120	9881328.79960	1.00007
24627	746707.10120	9881328.79960	1.00022
24628	746733.10120	9881328.79960	1.00014
24629	746759.10120	9881328.79960	1.00010
24630	746785.10120	9881328.79960	1.00014
24631	746811.10120	9881328.79960	1.00012
24632	746837.10120	9881328.79960	1.00004
24633	746863.10120	9881328.79960	1.00006
24634	746889.10120	9881328.79960	1.00012
24635	746915.10120	9881328.79960	1.00019
24636	746941.10120	9881328.79960	1.00056
24637	746967.10120	9881328.79960	1.00016
24638	746993.10120	9881328.79960	1.00044
24639	747019.10120	9881328.79960	1.00119
24640	747045.10120	9881328.79960	1.00147
24641	747071.10120	9881328.79960	1.00175
24642	747097.10120	9881328.79960	1.00138
24643	747123.10120	9881328.79960	1.00043
24644	747149.10120	9881328.79960	1.00081
24645	747175.10120	9881328.79960	1.00219
24646	747201.10120	9881328.79960	1.00112
24647	747227.10120	9881328.79960	1.00032
24648	747253.10120	9881328.79960	1.00015
24649	747279.10120	9881328.79960	1.00010
24650	747305.10120	9881328.79960	1.00016
24651	747331.10120	9881328.79960	1.00029
24652	747357.10120	9881328.79960	1.00026
24653	747383.10120	9881328.79960	1.00005
24654	747409.10120	9881328.79960	1.00008
24655	747435.10120	9881328.79960	1.00019
24656	747461.10120	9881328.79960	1.00029
24657	747487.10120	9881328.79960	1.00010
24658	747513.10120	9881328.79960	1.00009
24659	747539.10120	9881328.79960	1.00018
24660	747565.10120	9881328.79960	1.00038
24661	747591.10120	9881328.79960	1.00039
24662	747617.10120	9881328.79960	1.00070
24663	747643.10120	9881328.79960	1.00018
24664	747669.10120	9881328.79960	1.00002
24665	747695.10120	9881328.79960	1.00005
24666	747721.10120	9881328.79960	1.00015
24667	747747.10120	9881328.79960	1.00008
24668	747773.10120	9881328.79960	1.00001
24669	747799.10120	9881328.79960	1.00001
24670	747825.10120	9881328.79960	1.00002
24671	747851.10120	9881328.79960	1.00002
24672	747877.10120	9881328.79960	1.00001
24673	747903.10120	9881328.79960	1.00001
24674	747929.10120	9881328.79960	1.00001
24675	747955.10120	9881328.79960	1.00001
24676	747981.10120	9881328.79960	1.00007
24677	748007.10120	9881328.79960	1.00019
24678	748033.10120	9881328.79960	1.00014
24679	748059.10120	9881328.79960	1.00007
24680	748085.10120	9881328.79960	1.00001
24681	748111.10120	9881328.79960	1.00010
24682	748137.10120	9881328.79960	1.00003
24683	748163.10120	9881328.79960	1.00003
24684	748189.10120	9881328.79960	1.00007
24685	748215.10120	9881328.79960	1.00007
24686	748241.10120	9881328.79960	1.00005
24687	748267.10120	9881328.79960	1.00018
24688	748293.10120	9881328.79960	1.00001
24689	748319.10120	9881328.79960	1.00000
24690	748345.10120	9881328.79960	1.00000
24691	748371.10120	9881328.79960	1.00009
24692	748397.10120	9881328.79960	1.00017
24693	748423.10120	9881328.79960	1.00052
24694	748449.10120	9881328.79960	1.00036
24695	748475.10120	9881328.79960	1.00120
24696	748501.10120	9881328.79960	1.00178
24697	748527.10120	9881328.79960	1.00108
24698	748553.10120	9881328.79960	1.00063
24699	748579.10120	9881328.79960	1.00017
24700	745173.10120	9881302.79960	1.00032
24701	745199.10120	9881302.79960	1.00042
24702	745225.10120	9881302.79960	1.00109
24703	745251.10120	9881302.79960	1.00205
24704	745277.10120	9881302.79960	1.00397
24705	745303.10120	9881302.79960	1.00088
24706	745329.10120	9881302.79960	1.00070
24707	745355.10120	9881302.79960	1.00031
24708	745381.10120	9881302.79960	1.00193
24709	745407.10120	9881302.79960	1.00112
24710	745433.10120	9881302.79960	1.00110
24711	745459.10120	9881302.79960	1.00062
24712	745485.10120	9881302.79960	1.00032
24713	745511.10120	9881302.79960	1.00026
24714	745537.10120	9881302.79960	1.00036
24715	745563.10120	9881302.79960	1.00043
24716	745589.10120	9881302.79960	1.00100
24717	745615.10120	9881302.79960	1.00072
24718	745641.10120	9881302.79960	1.00063
24719	745667.10120	9881302.79960	1.00059
24720	745693.10120	9881302.79960	1.00065
24721	745719.10120	9881302.79960	1.00015
24722	745745.10120	9881302.79960	1.00003
24723	745771.10120	9881302.79960	1.00001
24724	745797.10120	9881302.79960	1.00001
24725	745823.10120	9881302.79960	1.00002
24726	745849.10120	9881302.79960	1.00001
24727	745875.10120	9881302.79960	1.00002
24728	745901.10120	9881302.79960	1.00005
24729	745927.10120	9881302.79960	1.00012
24730	745953.10120	9881302.79960	1.00014
24731	745979.10120	9881302.79960	1.00065
24732	746005.10120	9881302.79960	1.00048
24733	746031.10120	9881302.79960	1.00138
24734	746057.10120	9881302.79960	1.00087
24735	746083.10120	9881302.79960	1.00045
24736	746109.10120	9881302.79960	1.00067
24737	746135.10120	9881302.79960	1.00023
24738	746161.10120	9881302.79960	1.00013
24739	746187.10120	9881302.79960	1.00037
24740	746213.10120	9881302.79960	1.00028
24741	746239.10120	9881302.79960	1.00027
24742	746265.10120	9881302.79960	1.00019
24743	746291.10120	9881302.79960	1.00042
24744	746317.10120	9881302.79960	1.00028
